Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0kk9vdY4MkMkUHXChid1uF,BABY SHARK,BABY SHARK,Omar Keif;ZIAD ZAZA,2026-01-16,114245,54,false,,2026-03-18T16:45:12Z,"egyptian hip hop,arabic hip hop,mahraganat,egyptian pop",RAAD Records,0.607,0.721,5,-4.932,1,0.198,0.4,0,0.128,0.665,210.018,3
spotify:track:7vIgV4JtESTyZKRoMh4zhI,BOS LEL-SAMA W ETNAFES - Outro,[LOWL!FE] (PART2),Begad;EVO,2025-01-17,141732,26,false,,2026-03-17T13:43:01Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.48,0.42,1,-12.309,0,0.039,0.264,0.00628,0.103,0.0645,128.128,4
spotify:track:3aM1I1mbJAXsHUAFqtVhpF,FE EL NEHAYA,WELAD EL 7ARA,Begad,2024-02-28,194816,37,false,,2026-03-17T13:31:35Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.791,0.533,4,-13.866,0,0.106,0.61,0,0.112,0.378,111.022,4
spotify:track:6OFBY5xZTWV2uzrMIuaBNP,BAS2AL NAFSY,[LOWL!FE] (PART2),Begad,2025-01-17,186007,37,false,,2026-03-17T13:31:33Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.586,0.518,4,-8.915,0,0.0391,0.311,0.0000126,0.412,0.407,79.981,4
spotify:track:5RtBqDsHYpKBRSXjJkj4IY,رسالة من مصلب عمومي,رسالة من مصلب عمومي,Eslam Kabonga;Kalosha,2024-09-13,321805,39,false,,2026-03-15T01:39:44Z,"mahraganat,dub,egyptian pop",Houda El3Fret,0.896,0.902,1,-0.556,1,0.141,0.109,0,0.291,0.732,110.005,4
spotify:track:1qhODkCMlYY22JflCKJQnz,اللي نفسه فيا بيتي ميتوهش,اللي نفسه فيا بيتي ميتوهش,Eslam Kabonga,2023-10-12,385068,48,false,,2026-03-05T18:25:53Z,"mahraganat,dub,egyptian pop",Tecno,0.754,0.843,9,-5.921,0,0.113,0.357,0,0.359,0.953,107.99,4
spotify:track:76oWruR7pYy8Fjvgn4KBUA,Both Sides Of The Moon,Not Your Muse (Deluxe),Celeste;Gotts Street Park,2021-01-29,257239,64,false,,2026-03-04T21:20:37Z,,Polydor Records,0.636,0.149,0,-11.701,0,0.0719,0.836,0.00504,0.0939,0.251,117.52,4
spotify:track:0ODThRFEbSX7Ia1IVsrKGh,YOUMI,YOUMI,Fawzi;Shabjdeed;Al Nather,2025-09-12,253718,49,false,,2026-03-04T15:42:36Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.64,0.689,10,-8.248,0,0.0854,0.436,0.00000738,0.0981,0.178,139.991,4
spotify:track:4qZyU4J5PotE2XlC2wFKKx,Mantika,Sindibad el Ward,Al Nather;Shabjdeed,2019-08-18,252464,45,true,,2026-03-04T14:49:27Z,"arabic hip hop,egyptian hip hop",BLTNM,0.855,0.813,6,-6.13,0,0.0488,0.11,0.0303,0.0775,0.0452,129.974,4
spotify:track:0ixhF6puZcJfqwlyP3HS4G,M3 3DM E7TRAMY,2000GEN,TURK;Ärsenik;ZIAD ZAZA,2024-02-01,152607,40,true,,2026-03-04T03:28:19Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat,french rap,french r&b",Universal Music MENA Distributed Labels,0.785,0.666,1,-6.868,1,0.357,0.526,0,0.0697,0.6,140.128,4
spotify:track:6dXjUMjFxfAX4F2dHKqQzf,Rock,Rock,Stepz,2024-10-11,144113,70,false,,2026-03-01T21:34:07Z,uk drill,Stepz,0.9,0.743,1,-5.898,1,0.222,0.0486,0,0.304,0.729,150,4
spotify:track:4PEGwWH4tL6H7dGl4uVSPg,Like a Tattoo,Love Deluxe,Sade,1992-10-26,218000,84,false,,2026-02-28T21:21:39Z,,Epic,0.557,0.16,5,-16.302,0,0.0315,0.922,0.000756,0.0996,0.133,136.01,4
spotify:track:43iIQbw5hx986dUEZbr3eN,From The Start,Bewitched,Laufey,2023-09-08,169573,89,false,,2026-02-28T21:05:57Z,,Laufey,0.554,0.339,1,-10.088,1,0.0779,0.886,0.00128,0.11,0.83,80.994,4
spotify:track:0tcGlGR27zistncQhiNKDb,Yazmeely,Origins: قبل انتفاضة,Mond,2023-07-21,196806,65,false,,2026-02-22T19:41:46Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Muhab,0.706,0.467,5,-9.396,0,0.0401,0.575,0,0.112,0.224,100.045,4
spotify:track:2ZPkxfVAMHruUprOY9IWpo,Esme,Esme,Mond,2026-01-12,158434,50,false,,2026-02-22T19:41:41Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Muhab,0.718,0.38,2,-11.126,0,0.385,0.644,0.000854,0.121,0.308,81.979,4
spotify:track:6AxxHZTffWwQbN9qPbucSi,LET THE WORLD BURN (Hoodtrap / Mylancore Remix),LET THE WORLD BURN (Hoodtrap / Mylancore Remix),Chris Grey;Kryd;R3BEL,2025-09-30,130000,68,false,,2026-02-19T22:44:20Z,dark r&b,Rebellion Records,0.25,0.549,5,-5.047,0,0.031,0.000144,0,0.733,0.151,92.17,4
spotify:track:5wARUF6Hs4qhGGbjJ12fiS,LET THE WORLD BURN x you broke my heart,LET THE WORLD BURN x you broke my heart,Kryd;kobzx2z;Chris Grey;Myla,2026-01-16,118823,63,false,,2026-02-19T22:44:05Z,dark r&b,Rebellion Records,0.242,0.856,2,-1.091,0,0.0374,0.018,0,0.742,0.182,101.352,4
spotify:track:5ngKfcia7Xyjr4kYv97dbJ,LET THE WORLD BURN - TikTok Guitar Cover x Hoodtrap Mashup,LET THE WORLD BURN (TikTok Guitar Cover x Hoodtrap Mashup),R3BEL;Joshua Guitar;Kryd,2025-10-23,66874,66,false,,2026-02-19T22:43:14Z,,Rebellion Records,0.268,0.371,5,-5.81,0,0.0316,0.00351,0,0.607,0.381,83.366,4
spotify:track:1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,THE FIRST TIME,The Kid LAROI,2023-11-10,86983,45,false,,2026-02-11T09:47:39Z,,Columbia,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
spotify:track:4RR4R4a7kL1XNZgjBEP6Sg,Msh Batghayar,Msh Batghayar,Karim Osama,2026-01-29,194181,33,false,,2026-02-10T21:39:03Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",WRST Distribution,0.693,0.539,1,-8.925,1,0.0577,0.636,0,0.0997,0.442,109.976,4
spotify:track:00UD0Ib6gWmfCJ10Uo483P,Maa Elsalama III,Maa Elsalama III,Mond,2026-01-29,193161,51,false,,2026-02-05T00:14:00Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Muhab,0.364,0.323,7,-10.462,0,0.0385,0.719,0.000953,0.42,0.274,136.995,3
spotify:track:3FLzki6Sx4XhNq2HU9N0PU,Win - House version,Win (House version),Halim yousfi,2024-04-19,385335,33,false,,2026-01-20T22:27:42Z,,Gultrah Music,0.78,0.902,8,-8.3,1,0.0472,0.00915,0.564,0.181,0.0396,121.996,4
spotify:track:08NqxhwtQzKtRdPtRSBuTR,Yumain O Leila,Malyoun,Jadal,2016-07-10,473981,23,false,,2026-01-20T22:21:00Z,,Jadal,0.412,0.646,3,-6.833,0,0.0335,0.00283,0.00000973,0.14,0.19,124.17,4
spotify:track:3h1jutulUcF4TCtDNuSQ1Z,KLAB FLOOS - Outro,ET7AD EL ASH2YA,Begad,2026-01-15,137872,33,false,,2026-01-16T11:46:23Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.539,0.593,6,-9.95,0,0.162,0.0146,0.000305,0.148,0.197,94.117,4
spotify:track:5zezgwnV52vyiSgBgP5g24,SO2 TALAMEEZ,ET7AD EL ASH2YA,Begad;EVO,2026-01-15,138461,33,false,,2026-01-16T11:44:43Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.633,0.421,2,-8.947,0,0.231,0.106,0,0.202,0.3,129.929,4
spotify:track:1SenAUwxeMO3Y5bAEBSxI0,POKERFACE,ET7AD EL ASH2YA,Begad,2026-01-15,149861,40,false,,2026-01-16T11:43:06Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.493,0.672,7,-10.07,1,0.211,0.0206,0.000079,0.0903,0.885,172.205,4
spotify:track:2pY3ZQ4pZ3mClI6k6odThk,ET7AD EL-ASH2YA - Intro,ET7AD EL ASH2YA,Begad,2026-01-15,105290,34,false,,2026-01-16T11:41:37Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.703,0.49,1,-9.629,1,0.197,0.0084,0.00646,0.165,0.115,154.949,4
spotify:track:1n5bEkZajR8rwOVXymJJ6I,WA2T DAYE3,7ELWA,ZAF,2025-02-10,142431,19,true,,2026-01-11T14:44:29Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.649,0.558,6,-11.328,0,0.0335,0.154,0,0.118,0.46,107.008,4
spotify:track:6GJC6sjfme9BXZLpRYkGkD,ASTAHEL,ERA ETNEN,WG SAD;ZAF,2025-08-09,76481,18,false,,2026-01-11T14:43:27Z,"egyptian hip hop,arabic hip hop,egyptian pop,rage rap",WG SAD,0.481,0.792,3,-8.7,0,0.0872,0.218,0.00000464,0.126,0.317,68.748,5
spotify:track:5tzIeLSwSAX0tVJ358O6OW,LEM EL DOR,TUMBLRR.,ZAF,2025-04-24,176448,30,false,,2026-01-11T14:43:07Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.467,0.512,11,-14.341,0,0.067,0.0326,0.000037,0.109,0.145,148.612,4
spotify:track:5nPM6ybuPZrnX8VvMs5Ei8,HARDDDDC0REEEE,HARDDDDC0REEEE,ZAF,2025-02-08,83612,23,false,,2026-01-11T14:42:57Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.786,0.544,7,-12.14,1,0.0907,0.000336,0.0000034,0.0769,0.816,140.888,4
spotify:track:5sRGk1uOYSOOPgtp6zz6tB,L2 MSH 3EB,TUMBLRR.,ZAF,2025-04-24,83075,23,false,,2026-01-10T04:09:01Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.541,0.669,10,-5.904,0,0.044,0.00035,0,0.104,0.256,130.178,4
spotify:track:0NXATih2wq1lE0ZVm5JHUr,TAMASEEEL,TUMBLRR.,ZAF;QABNAS,2025-04-24,157091,26,false,,2026-01-09T23:46:07Z,"egyptian hip hop,arabic hip hop,rage rap,egyptian pop",In Lights,0.812,0.559,4,-9.447,0,0.192,0.542,0,0.11,0.899,109.957,4
spotify:track:1yxv28qLdH3nMheQGUAxqV,ANSAHA,ZHYMR,TURK,2024-08-21,142894,40,true,,2026-01-09T16:30:30Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Universal Music MENA Distributed Labels,0.687,0.501,3,-8.607,0,0.0385,0.628,0.00702,0.107,0.281,81.508,4
spotify:track:3RiDHz3sX2V0hyKUnzcrLR,Maalosh Beymot Leh ?,OQAY OQAY,ZIAD ZAZA,2022-03-10,137171,57,false,,2026-01-05T02:12:11Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.482,0.541,7,-8.959,0,0.0302,0.119,0.000385,0.599,0.0994,135.076,4
spotify:track:1RHx8Lc9FLd2EKdba0cCve,EN7DAR,EN7DAR,ZAF,2025-02-26,166718,31,false,,2026-01-01T17:25:19Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.689,0.439,8,-12.794,0,0.068,0.0398,0,0.0727,0.487,105.301,4
spotify:track:1tvyKos1BBUuBuKop6QK4u,MABSOTA!?,TUMBLRR.,ZAF,2025-04-24,97729,33,false,,2026-01-01T17:18:55Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.949,0.218,1,-11.99,1,0.488,0.00109,0.00016,0.0941,0.3,133.239,4
spotify:track:0Sedv4vGGp9HLkgLdERBal,BUM BUM BUM BUM,7ELWA,ZAF,2025-02-10,104768,22,true,,2026-01-01T17:13:40Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.68,0.367,1,-11.824,1,0.0426,0.0165,0.000844,0.23,0.118,84.523,4
spotify:track:7COsww4NAz5kA7MMFdzCcA,16,[LOWL!FE] (PART2),Begad,2025-01-17,184421,37,false,,2026-01-01T11:12:18Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.721,0.529,7,-7.152,0,0.0503,0.0388,0.000552,0.523,0.178,94.95,4
spotify:track:0u695M7KyzXaPIjpEbxOkB,SICKO MODE - Skrillex Remix,SICKO MODE (Skrillex Remix),Travis Scott;Skrillex,2018-11-28,304512,58,true,,2025-12-31T11:29:05Z,"rap,dubstep,edm,electro,electronic",Cactus Jack / Epic,0.651,0.833,1,-3.356,1,0.172,0.0214,0,0.14,0.443,155.051,4
spotify:track:1fud4DUbImYbOiFqqrHAjD,LA AMAN,LA AMAN,TURK;ZIAD ZAZA,2025-02-13,192861,0,false,,2025-12-31T11:27:37Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.707,0.587,0,-5.321,1,0.0587,0.0265,0.000253,0.0859,0.272,139.994,4
spotify:track:0mQq1NJmYKiFDVEyBeP4Te,EL SHAB DA ANA,WA7ED,FL EX,2025-09-10,146859,41,false,,2025-12-31T11:21:50Z,"egyptian hip hop,arabic hip hop,mahraganat,egyptian pop",FL EX,0.607,0.641,7,-9.429,1,0.273,0.104,0,0.371,0.408,160.108,4
spotify:track:7t2pto2Td9oldo7aGOft4n,Shedeeny,Narein,TUL8TE,2025-07-31,188281,68,false,,2025-12-31T11:09:14Z,"egyptian hip hop,egyptian pop,arabic hip hop",MDLBEAST Records,0.431,0.71,6,-6.24,0,0.0365,0.0875,0.0000819,0.105,0.429,156.989,4
spotify:track:55mj9EYItGVGjrvyiY9rlw,SAM3 AKHINA,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,128444,53,false,,2025-12-31T10:10:48Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.644,0.64,1,-8.11,1,0.049,0.127,0,0.271,0.123,134.962,4
spotify:track:2DdPxbjEtE4uUfB7Zv2CUT,AMANA,AMANA,Mond,2025-07-16,123067,45,false,,2025-12-31T03:29:18Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Muhab,0.72,0.259,9,-14.123,0,0.203,0.695,0.000137,0.108,0.389,141.905,4
spotify:track:55AFKSZFskLXl6M9XVnos8,DALMA,FOR REAL,Afroto,2025-10-01,155409,17,false,,2025-12-31T03:23:09Z,"egyptian hip hop,arabic hip hop,mahraganat,egyptian pop",The Basement Records,0.411,0.667,7,-8.827,1,0.127,0.0543,0,0.26,0.363,119.392,5
spotify:track:7kyK49uMU4tJUseyrvUXFy,SALAM - OUTRO,BARA EL BEIT,Begad;EVO,2025-08-12,182525,36,false,,2025-12-30T21:59:00Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.674,0.485,0,-12.204,0,0.0399,0.532,0.014,0.116,0.362,129.975,4
spotify:track:5U0k0FiXAksUJ1j1glRFJU,MO SALAH EG HAKIMIMA,3am El Nas,Begad;Flack;Hassa1,2023-07-28,177720,0,false,,2025-12-30T18:23:23Z,"egyptian hip hop,arabic hip hop,egyptian pop,moroccan rap,moroccan pop",Drop [Mgmt],0.747,0.56,11,-12.752,1,0.124,0.572,0.00000229,0.115,0.334,145.005,4
spotify:track:4G90AW9TGH2J0xsTREoB9u,PARIS,2000GEN,TURK;ZIAD ZAZA;Dabl De,2024-02-01,170460,50,true,,2025-12-28T23:04:32Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Universal Music MENA Distributed Labels,0.857,0.68,1,-5.87,1,0.273,0.206,0,0.185,0.35,125.121,4
spotify:track:74DPW5kuKTVQMNiIm2R3v6,FARES,FARES,Begad,2025-09-19,143225,31,false,,2025-12-28T14:04:43Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.631,0.545,5,-11.064,0,0.111,0.0524,0.000134,0.217,0.491,93.106,3
spotify:track:32dRw90vVNSP6gnBlqBhIE,AGBHA,AGBHA,ZIAD ZAZA;5mstashr,2025-11-02,188636,62,true,,2025-12-27T12:31:37Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.781,0.615,10,-6.92,0,0.122,0.0294,0.00000616,0.625,0.444,131.97,4
spotify:track:23zkCeilwVL6CvjPPJ4Lxm,MILI 3LAYA YAMMA,WELAD EL 7ARA,Begad,2024-02-28,202090,32,false,,2025-12-27T11:06:07Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.619,0.653,5,-7.825,1,0.0468,0.181,0,0.141,0.337,95.059,4
spotify:track:2u34kU7BxlBNPgFHLxiT5B,K K,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,135510,35,false,,2025-12-27T09:57:04Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.67,0.664,0,-7.212,1,0.278,0.768,0.00000278,0.084,0.698,146.898,4
spotify:track:6UDpHwNdir6KyXIxHrB9jj,OLELI,HOB GHADAB,ghassan;zalka,2025-07-04,150857,0,true,,2025-12-25T17:30:58Z,"egyptian hip hop,arabic hip hop,egyptian pop",Ghassan,0.699,0.49,1,-10.135,0,0.374,0.688,0,0.219,0.371,139.98,4
spotify:track:1eHh1ANn5xdQtw2UmtK8Kp,Crash,ElWadEyuh,ghassan,2025-12-08,96000,0,true,,2025-12-25T17:30:16Z,"egyptian hip hop,arabic hip hop",Ghassan,0.591,0.657,6,-8.74,0,0.0602,0.0602,0,0.359,0.373,69.977,4
spotify:track:6QTVXu8baa2G5A1LOOrtQR,Rob3 Milly,ElWadEyuh,ghassan,2025-12-08,82026,0,true,,2025-12-25T17:29:56Z,"egyptian hip hop,arabic hip hop",Ghassan,0.808,0.434,2,-8.992,1,0.0957,0.00666,0.0000151,0.0835,0.394,82.546,4
spotify:track:2X5hEUVNhYcmzzzEP1ryTp,Khayalha,ElWadEyuh,ghassan,2025-12-08,81038,6,true,,2025-12-25T17:28:58Z,"egyptian hip hop,arabic hip hop",Ghassan,0.635,0.733,11,-12.871,0,0.045,0.577,0.000465,0.299,0.966,153.964,4
spotify:track:4lYemStmmP106cqyLb1sbs,السعر الصح,تبليسي,DIBUWEV;zalka;ghassan,2025-09-19,130434,0,true,,2025-12-25T17:28:24Z,"mahraganat,egyptian hip hop,arabic hip hop,egyptian pop",DIBUWEV,0.518,0.461,1,-9.625,1,0.215,0.00972,0.00358,0.291,0.0715,143.84,3
spotify:track:4OdBhx0yOHZ5pnrPWOnpsd,Layali,Layali,ghassan,2025-10-25,106000,1,true,,2025-12-25T17:28:13Z,"egyptian hip hop,arabic hip hop",Ghassan,0.681,0.868,0,-5.997,0,0.0746,0.0601,0.00000968,0.34,0.615,150.129,4
spotify:track:0JTdnyTwNtrJjOM3S7YP7P,1 Mesh Mekafeya,ElWadEyuh,ghassan;DIBUWEV,2025-12-08,70630,4,true,,2025-12-25T17:27:48Z,"egyptian hip hop,arabic hip hop,mahraganat,egyptian pop",Ghassan,0.747,0.743,2,-7.393,1,0.141,0.168,0,0.0615,0.727,120.084,4
spotify:track:5thX6zdXQBEwUyMGeGDvC3,FAKES MNO,FAKES MNO,ZIAD ZELZAL;Seif kix;Gazzar,2025-06-24,181973,0,false,,2025-12-24T12:05:47Z,"egyptian hip hop,arabic hip hop,egyptian pop",Takwene,0.469,0.783,1,-6.976,1,0.0956,0.0865,0,0.222,0.462,75.972,4
spotify:track:2voq3cz4GqBMkNcz8RZr7q,HANEB2A TAMAM,HOB GHADAB,ghassan;zalka,2025-07-04,189873,0,true,,2025-12-24T12:03:56Z,"egyptian hip hop,arabic hip hop,egyptian pop",Ghassan,0.624,0.632,1,-9.867,1,0.133,0.183,0.000136,0.106,0.489,157.989,4
spotify:track:25oFWynxXFkTw7SDLdWkru,7AMASSA,KARTA,Begad,2023-03-06,103445,0,false,,2025-12-24T12:03:45Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.643,0.573,6,-7.391,0,0.244,0.0159,0.0000292,0.095,0.198,119.293,4
spotify:track:2RO6mM175L8ffTKZtx4w0Q,GARAR,KARTA,Begad,2023-03-06,129914,0,false,,2025-12-24T12:02:33Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.786,0.56,9,-9.493,1,0.333,0.392,0,0.185,0.847,141.087,4
spotify:track:4sFiKqfGh9rhSmzSsbeAYw,MR KARATEH,KARTA,Begad,2023-03-06,132659,0,false,,2025-12-24T12:01:32Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.447,0.768,1,-8.58,1,0.496,0.345,0,0.144,0.712,157.676,4
spotify:track:5rVxPglWxOGDneIJ6WTdn9,KARTA,KARTA,Begad,2023-03-06,136134,0,false,,2025-12-24T11:58:03Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.802,0.722,10,-9.568,1,0.357,0.0466,0.0000278,0.059,0.0703,144.357,4
spotify:track:0WQPIGP1xRItQTCx8lQ91z,El Gamela - الجميلة,El Gamela - الجميلة,Begad,2025-10-17,134963,29,false,,2025-12-24T11:57:22Z,"egyptian hip hop,arabic hip hop,egyptian pop",Sony Music Entertainment,0.658,0.522,9,-8.756,0,0.0642,0.328,0,0.101,0.188,93.036,4
spotify:track:4q90lpTQdMt1nt0Q9Hxc0f,SAHRAN,SAHRAN,Hackler;Begad,2025-01-16,229565,13,false,,2025-12-24T11:54:45Z,"moroccan rap,moroccan pop,arabic hip hop,egyptian hip hop,egyptian pop",Hackler,0.524,0.529,10,-12.392,0,0.124,0.289,0,0.13,0.234,91.885,4
spotify:track:0z8AgEMgGyOCP2qrJbvwS7,Ma Vie,Intifada,Mond,2024-09-10,125500,40,false,,2025-12-22T14:19:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",IL MOND,0.765,0.473,4,-8.942,0,0.0462,0.899,0.000805,0.138,0.498,159.982,4
spotify:track:4Sh8H0ONFKZRjPwJyrSFzG,shaklekmagnona,MATADOR,Marwan Moussa;Karim Osama,2025-08-28,149142,50,false,,2025-12-22T14:17:13Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.8,0.786,9,-8.743,0,0.0824,0.367,0.189,0.316,0.82,139.975,4
spotify:track:3sOKRb2uCVQH0fGWCUkfOZ,F22,F22,Mousv,2020-09-01,144000,44,false,,2025-12-22T14:00:42Z,"egyptian hip hop,arabic hip hop,egyptian pop",The Basement Records,0.789,0.52,2,-10.106,1,0.302,0.545,0.0000635,0.0877,0.809,110.004,4
spotify:track:7jkooE4XofE9O1PoNimiBr,EL-NAS 3AMLEEN WLAD NAS,[LOWL!FE] (PART2),Begad,2025-01-17,181189,33,false,,2025-12-22T08:26:27Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.376,0.577,6,-8.004,0,0.0738,0.197,0.00000358,0.157,0.604,160.02,4
spotify:track:23DssQRK69UvhGSwN4IwGB,La Vie D’artiste [حياة الفنان],La Vie D’artiste [حياة الفنان],Begad,2025-12-15,120000,37,false,,2025-12-19T13:11:28Z,"egyptian hip hop,arabic hip hop,egyptian pop",2025 BEGAD,0.605,0.607,10,-9.091,0,0.311,0.0151,0.000147,0.291,0.287,94.052,4
spotify:track:4xdMq5v5G2m3SuLrD84UBu,RAGEL - FREESTYLE,RAGEL (FREESTYLE),Mond;Keen,2025-07-24,110871,44,false,,2025-12-19T13:09:51Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Ilmond,0.691,0.509,11,-7.362,1,0.0856,0.459,0.00705,0.144,0.481,80.037,4
spotify:track:7uew8Sq9vfjXmEzyj0c138,Mahma,Mahma,Karim Enzo,2021-09-04,234712,17,false,,2025-12-19T00:21:32Z,"egyptian hip hop,arabic hip hop,egyptian pop",The Basement Records,0.651,0.434,6,-9.078,1,0.104,0.358,0.0000134,0.281,0.465,91.012,4
spotify:track:2fOoMpwfcLaOw3rPrbHgyO,Be3teeny Leh | Red Bull Mazzika Salonat,Be3teeny Leh | Red Bull Mazzika Salonat,Amr Mostafa;ZIAD ZAZA;Moataz Mady;Red Bull Sika,2025-12-01,215172,67,false,,2025-12-18T14:07:02Z,"egyptian pop,egyptian hip hop,arabic hip hop,mahraganat",Global,0.643,0.734,4,-8.525,0,0.0437,0.55,0.0076,0.113,0.584,174.015,4
spotify:track:7f1gg82SlspYdGfy4E1ckj,Radio,Radio,Mond,2025-12-01,117676,45,false,,2025-12-17T10:58:09Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Muhab,0.743,0.764,11,-6.535,0,0.196,0.166,0.00000642,0.124,0.546,81.984,4
spotify:track:0WqqQ8uHKDbkPbo2ASI9U6,Kadaba,Kadaba,Karim Osama,2025-02-12,176000,14,false,,2025-12-17T06:03:45Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Karim Osama,0.852,0.545,1,-8.052,1,0.181,0.505,0,0.106,0.405,119.976,4
spotify:track:7D4xFTTgAEebSthA5EpE7Q,EL3AW,KARTA,Begad,2023-03-06,116608,0,false,,2025-12-16T03:14:04Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.712,0.632,10,-6.31,0,0.418,0.181,0,0.169,0.809,150.05,4
spotify:track:0YuEaCtChNkORqxyWteYpO,BITCHY SHOFY STYLE,BITCHY SHOFY STYLE,Omar Mado;UKI ZEW,2024-09-20,126545,40,false,,2025-12-15T09:41:18Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",HeavyWeight,0.865,0.452,7,-6.967,0,0.165,0.802,0.00000982,0.507,0.527,109.914,4
spotify:track:7n4s9jZxq0JU8sdFinDK2g,El Gholaf X Ozoris,EL Gholaf X Ozoris,Marwan Pablo,2017-12-27,240500,21,false,,2025-12-15T09:23:28Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.46,0.717,9,-6.011,0,0.145,0.121,0.0000065,0.234,0.458,94.942,3
spotify:track:5arfoRuIEliMiCRZt7CFkA,Denamet,Denamet,Molotof;Marwan Pablo,2020-04-03,208065,61,true,,2025-12-15T09:23:19Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Molotof,0.661,0.576,5,-9.367,1,0.309,0.282,0.00000329,0.086,0.436,140.111,4
spotify:track:5oYwqrGdMYy1vYB6qg9HDQ,Kalem El Police,Kalem El Police,Intomymind;DizzyTooSkinny;Afroto;Batistuta,2021-11-07,207903,6,false,,2025-12-15T09:16:44Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Intomymind,0.687,0.598,2,-8.333,0,0.0451,0.0012,0,0.0924,0.0934,135.085,4
spotify:track:4az4gB9Owpv5b1Ckj3yxia,Kalem El Matafy,Kalem El Matafy,Intomymind;DizzyTooSkinny;Afroto;Batistuta;Big Moe,2021-12-31,260198,7,false,,2025-12-15T09:13:11Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat,southern hip hop",Intomymind,0.785,0.594,11,-8.44,0,0.294,0.0674,0,0.108,0.676,149.993,4
spotify:track:6runzoIDw9CGDnavxLPyDs,Fawa2laha 2,Fawa2laha 2,Karim Enzo,2022-06-30,163902,3,false,,2025-12-14T14:03:00Z,"egyptian hip hop,arabic hip hop,egyptian pop",The Basement Records,0.724,0.51,5,-8.807,1,0.242,0.141,0,0.13,0.407,163.95,4
